Model,DPO2024
5.1924e+03,-71.5563
5.1976e+03,-75.05
5.2028e+03,-75.05
5.2080e+03,-75.05
5.2132e+03,-76.5563
5.2184e+03,-78.0594
5.2236e+03,-78.0594
5.2288e+03,-78.0594
5.2340e+03,-74.5656
5.2392e+03,-71.0719
5.2445e+03,-74.5656
5.2497e+03,-78.0594
5.2549e+03,-76.5563
5.2601e+03,-75.05
5.2653e+03,-73.0625
5.2705e+03,-71.0719
5.2757e+03,-71.5563
5.2809e+03,-72.0406
5.2861e+03,-72.0406
5.2913e+03,-72.0406
5.2965e+03,-71.5563
5.3017e+03,-71.0719
5.3070e+03,-71.0719
5.3122e+03,-71.0719
5.3174e+03,-74.5656
5.3226e+03,-78.0594
5.3278e+03,-74.5656
5.3330e+03,-71.0719
5.3382e+03,-73.0625
5.3434e+03,-75.05
5.3486e+03,-76.5563
5.3538e+03,-78.0594
5.3590e+03,-74.5656
5.3642e+03,-71.0719
5.3694e+03,-74.5656
5.3747e+03,-78.0594
5.3799e+03,-76.5563
5.3851e+03,-75.05
5.3903e+03,-73.5469
5.3955e+03,-72.0406
5.4007e+03,-71.5563
5.4059e+03,-71.0719
5.4111e+03,-73.0625
5.4163e+03,-75.05
5.4215e+03,-73.5469
5.4267e+03,-72.0406
5.4319e+03,-75.05
5.4372e+03,-78.0594
5.4424e+03,-74.5656
5.4476e+03,-71.0719
5.4528e+03,-71.0719
5.4580e+03,-71.0719
5.4632e+03,-74.5656
5.4684e+03,-78.0594
5.4736e+03,-74.5656
5.4788e+03,-71.0719
5.4840e+03,-74.5656
5.4892e+03,-78.0594
5.4944e+03,-74.5656
5.4996e+03,-71.0719
5.5049e+03,-74.5656
5.5101e+03,-78.0594
5.5153e+03,-74.5656
5.5205e+03,-71.0719
5.5257e+03,-71.5563
5.5309e+03,-72.0406
5.5361e+03,-72.0406
5.5413e+03,-72.0406
5.5465e+03,-73.5469
5.5517e+03,-75.05
5.5569e+03,-75.05
5.5621e+03,-75.05
5.5674e+03,-72.0406
5.5726e+03,-69.0312
5.5778e+03,-73.5469
5.5830e+03,-78.0594
5.5882e+03,-76.5563
5.5934e+03,-75.05
5.5986e+03,-72.0406
5.6038e+03,-69.0312
5.6090e+03,-72.0406
5.6142e+03,-75.05
5.6194e+03,-72.0406
5.6246e+03,-69.0312
5.6298e+03,-72.0406
5.6351e+03,-75.05
5.6403e+03,-71.5563
5.6455e+03,-68.0594
5.6507e+03,-71.5563
5.6559e+03,-75.05
5.6611e+03,-75.05
5.6663e+03,-75.05
5.6715e+03,-73.0625
5.6767e+03,-71.0719
5.6819e+03,-73.0625
5.6871e+03,-75.05
5.6923e+03,-73.0625
5.6976e+03,-71.0719
5.7028e+03,-74.5656
5.7080e+03,-78.0594
5.7132e+03,-74.5656
5.7184e+03,-71.0719
5.7236e+03,-71.5563
5.7288e+03,-72.0406
5.7340e+03,-70.2812
5.7392e+03,-68.5187
5.7444e+03,-71.7844
5.7496e+03,-75.05
5.7548e+03,-73.0625
5.7600e+03,-71.0719
5.7653e+03,-73.0625
5.7705e+03,-75.05
5.7757e+03,-75.05
5.7809e+03,-75.05
5.7861e+03,-75.05
5.7913e+03,-75.05
5.7965e+03,-76.5563
5.8017e+03,-78.0594
5.8069e+03,-74.5656
5.8121e+03,-71.0719
5.8173e+03,-71.5563
5.8225e+03,-72.0406
5.8278e+03,-73.5469
5.8330e+03,-75.05
5.8382e+03,-73.0625
5.8434e+03,-71.0719
5.8486e+03,-71.5563
5.8538e+03,-72.0406
5.8590e+03,-70.2812
5.8642e+03,-68.5187
5.8694e+03,-69.7969
5.8746e+03,-71.0719
5.8798e+03,-73.0625
5.8850e+03,-75.05
5.8902e+03,-75.05
5.8955e+03,-75.05
5.9007e+03,-71.5563
5.9059e+03,-68.0594
5.9111e+03,-73.0594
5.9163e+03,-78.0594
5.9215e+03,-74.5656
5.9267e+03,-71.0719
5.9319e+03,-74.5656
5.9371e+03,-78.0594
5.9423e+03,-74.5656
5.9475e+03,-71.0719
5.9527e+03,-70.0531
5.9580e+03,-69.0312
5.9632e+03,-73.5469
5.9684e+03,-78.0594
5.9736e+03,-78.0594
5.9788e+03,-78.0594
5.9840e+03,-73.5469
5.9892e+03,-69.0312
5.9944e+03,-72.0406
5.9996e+03,-75.05
6.0048e+03,-73.0625
6.0100e+03,-71.0719
6.0152e+03,-71.0719
6.0204e+03,-71.0719
6.0257e+03,-73.0625
6.0309e+03,-75.05
6.0361e+03,-75.05
6.0413e+03,-75.05
6.0465e+03,-75.05
6.0517e+03,-75.05
6.0569e+03,-75.05
6.0621e+03,-75.05
6.0673e+03,-73.0625
6.0725e+03,-71.0719
6.0777e+03,-71.5563
6.0829e+03,-72.0406
6.0882e+03,-71.5563
6.0934e+03,-71.0719
6.0986e+03,-73.0625
6.1038e+03,-75.05
6.1090e+03,-73.0625
6.1142e+03,-71.0719
6.1194e+03,-71.0719
6.1246e+03,-71.0719
6.1298e+03,-74.5656
6.1350e+03,-78.0594
6.1402e+03,-76.5563
6.1454e+03,-75.05
6.1506e+03,-75.05
6.1559e+03,-75.05
6.1611e+03,-75.05
6.1663e+03,-75.05
6.1715e+03,-73.0625
6.1767e+03,-71.0719
6.1819e+03,-73.0625
6.1871e+03,-75.05
6.1923e+03,-73.5469
6.1975e+03,-72.0406
6.2027e+03,-73.5469
6.2079e+03,-75.05
6.2131e+03,-75.05
6.2184e+03,-75.05
6.2236e+03,-73.0625
6.2288e+03,-71.0719
6.2340e+03,-73.0625
6.2392e+03,-75.05
6.2444e+03,-75.05
6.2496e+03,-75.05
6.2548e+03,-76.5563
6.2600e+03,-78.0594
6.2652e+03,-73.0594
6.2704e+03,-68.0594
6.2756e+03,-71.5563
6.2808e+03,-75.05
6.2861e+03,-73.0625
6.2913e+03,-71.0719
6.2965e+03,-73.0625
6.3017e+03,-75.05
6.3069e+03,-71.5563
6.3121e+03,-68.0594
6.3173e+03,-71.5563
6.3225e+03,-75.05
6.3277e+03,-73.0625
6.3329e+03,-71.0719
6.3381e+03,-74.5656
6.3433e+03,-78.0594
6.3486e+03,-74.5656
6.3538e+03,-71.0719
6.3590e+03,-71.0719
6.3642e+03,-71.0719
6.3694e+03,-73.0625
6.3746e+03,-75.05
6.3798e+03,-76.5563
6.3850e+03,-78.0594
6.3902e+03,-74.5656
6.3954e+03,-71.0719
6.4006e+03,-73.0625
6.4058e+03,-75.05
6.4110e+03,-75.05
6.4163e+03,-75.05
6.4215e+03,-72.0406
6.4267e+03,-69.0312
6.4319e+03,-72.0406
6.4371e+03,-75.05
6.4423e+03,-73.5469
6.4475e+03,-72.0406
6.4527e+03,-75.05
6.4579e+03,-78.0594
6.4631e+03,-73.5469
6.4683e+03,-69.0312
6.4735e+03,-73.5469
6.4788e+03,-78.0594
6.4840e+03,-73.5469
6.4892e+03,-69.0312
6.4944e+03,-70.0531
6.4996e+03,-71.0719
6.5048e+03,-71.5563
6.5100e+03,-72.0406
6.5152e+03,-73.5469
6.5204e+03,-75.05
6.5256e+03,-76.5563
6.5308e+03,-78.0594
6.5360e+03,-75.05
6.5412e+03,-72.0406
6.5465e+03,-75.05
6.5517e+03,-78.0594
6.5569e+03,-74.5656
6.5621e+03,-71.0719
6.5673e+03,-71.5563
6.5725e+03,-72.0406
6.5777e+03,-75.05
6.5829e+03,-78.0594
6.5881e+03,-78.0594
6.5933e+03,-78.0594
6.5985e+03,-76.5563
6.6037e+03,-75.05
6.6090e+03,-76.5563
6.6142e+03,-78.0594
6.6194e+03,-76.5563
6.6246e+03,-75.05
6.6298e+03,-72.0406
6.6350e+03,-69.0312
6.6402e+03,-73.5469
6.6454e+03,-78.0594
6.6506e+03,-78.0594
6.6558e+03,-78.0594
6.6610e+03,-78.0594
6.6662e+03,-78.0594
6.6714e+03,-76.5563
6.6767e+03,-75.05
6.6819e+03,-76.5563
6.6871e+03,-78.0594
6.6923e+03,-78.0594
6.6975e+03,-78.0594
6.7027e+03,-74.5656
6.7079e+03,-71.0719
6.7131e+03,-74.5656
6.7183e+03,-78.0594
6.7235e+03,-75.05
6.7287e+03,-72.0406
6.7339e+03,-75.05
6.7392e+03,-78.0594
6.7444e+03,-74.5656
6.7496e+03,-71.0719
6.7548e+03,-71.5563
6.7600e+03,-72.0406
6.7652e+03,-75.05
6.7704e+03,-78.0594
6.7756e+03,-78.0594
6.7808e+03,-78.0594
6.7860e+03,-76.5563
6.7912e+03,-75.05
6.7964e+03,-73.0625
6.8016e+03,-71.0719
6.8069e+03,-74.5656
6.8121e+03,-78.0594
6.8173e+03,-78.0594
6.8225e+03,-78.0594
6.8277e+03,-76.5563
6.8329e+03,-75.05
6.8381e+03,-75.05
6.8433e+03,-75.05
6.8485e+03,-73.0625
6.8537e+03,-71.0719
6.8589e+03,-74.5656
6.8641e+03,-78.0594
6.8694e+03,-74.5656
6.8746e+03,-71.0719
6.8798e+03,-71.0719
6.8850e+03,-71.0719
6.8902e+03,-71.5563
6.8954e+03,-72.0406
6.9006e+03,-75.05
6.9058e+03,-78.0594
6.9110e+03,-76.5563
6.9162e+03,-75.05
6.9214e+03,-76.5563
6.9266e+03,-78.0594
6.9318e+03,-74.5656
6.9371e+03,-71.0719
6.9423e+03,-74.5656
6.9475e+03,-78.0594
6.9527e+03,-76.5563
6.9579e+03,-75.05
6.9631e+03,-75.05
6.9683e+03,-75.05
6.9735e+03,-73.0625
6.9787e+03,-71.0719
6.9839e+03,-74.5656
6.9891e+03,-78.0594
6.9943e+03,-78.0594
6.9996e+03,-78.0594
7.0048e+03,-76.5563
7.0100e+03,-75.05
7.0152e+03,-73.0625
7.0204e+03,-71.0719
7.0256e+03,-74.5656
7.0308e+03,-78.0594
7.0360e+03,-78.0594
7.0412e+03,-78.0594
7.0464e+03,-76.5563
7.0516e+03,-75.05
7.0568e+03,-76.5563
7.0620e+03,-78.0594
7.0673e+03,-78.0594
7.0725e+03,-78.0594
7.0777e+03,-75.05
7.0829e+03,-72.0406
7.0881e+03,-72.0406
7.0933e+03,-72.0406
7.0985e+03,-75.05
7.1037e+03,-78.0594
7.1089e+03,-76.5563
7.1141e+03,-75.05
7.1193e+03,-76.5563
7.1245e+03,-78.0594
7.1298e+03,-74.5656
7.1350e+03,-71.0719
7.1402e+03,-74.5656
7.1454e+03,-78.0594
7.1506e+03,-74.5656
7.1558e+03,-71.0719
7.1610e+03,-71.0719
7.1662e+03,-71.0719
7.1714e+03,-74.5656
7.1766e+03,-78.0594
7.1818e+03,-78.0594
7.1870e+03,-78.0594
7.1922e+03,-78.0594
7.1975e+03,-78.0594
7.2027e+03,-78.0594
7.2079e+03,-78.0594
7.2131e+03,-78.0594
7.2183e+03,-78.0594
7.2235e+03,-78.0594
7.2287e+03,-78.0594
7.2339e+03,-78.0594
7.2391e+03,-78.0594
7.2443e+03,-74.5656
7.2495e+03,-71.0719
7.2547e+03,-74.5656
7.2600e+03,-78.0594
7.2652e+03,-78.0594
7.2704e+03,-78.0594
7.2756e+03,-78.0594
7.2808e+03,-78.0594
7.2860e+03,-75.05
7.2912e+03,-72.0406
7.2964e+03,-73.5469
7.3016e+03,-75.05
7.3068e+03,-75.05
7.3120e+03,-75.05
7.3172e+03,-75.05
7.3224e+03,-75.05
7.3277e+03,-73.5469
7.3329e+03,-72.0406
7.3381e+03,-72.0406
7.3433e+03,-72.0406
7.3485e+03,-72.0406
7.3537e+03,-72.0406
7.3589e+03,-75.05
7.3641e+03,-78.0594
7.3693e+03,-76.5563
7.3745e+03,-75.05
7.3797e+03,-75.05
7.3849e+03,-75.05
7.3902e+03,-75.05
7.3954e+03,-75.05
7.4006e+03,-75.05
7.4058e+03,-75.05
7.4110e+03,-76.5563
7.4162e+03,-78.0594
7.4214e+03,-76.5563
7.4266e+03,-75.05
7.4318e+03,-75.05
7.4370e+03,-75.05
7.4422e+03,-71.7844
7.4474e+03,-68.5187
7.4526e+03,-73.2906
7.4579e+03,-78.0594
7.4631e+03,-76.5563
7.4683e+03,-75.05
7.4735e+03,-75.05
7.4787e+03,-75.05
7.4839e+03,-73.5469
7.4891e+03,-72.0406
7.4943e+03,-75.05
7.4995e+03,-78.0594
7.5047e+03,-75.05
7.5099e+03,-72.0406
7.5151e+03,-75.05
7.5204e+03,-78.0594
7.5256e+03,-78.0594
7.5308e+03,-78.0594
7.5360e+03,-75.05
7.5412e+03,-72.0406
7.5464e+03,-75.05
7.5516e+03,-78.0594
7.5568e+03,-78.0594
7.5620e+03,-78.0594
7.5672e+03,-76.5563
7.5724e+03,-75.05
7.5776e+03,-76.5563
7.5828e+03,-78.0594
7.5881e+03,-76.5563
7.5933e+03,-75.05
7.5985e+03,-73.5469
7.6037e+03,-72.0406
7.6089e+03,-72.0406
7.6141e+03,-72.0406
7.6193e+03,-75.05
7.6245e+03,-78.0594
7.6297e+03,-76.5563
7.6349e+03,-75.05
7.6401e+03,-76.5563
7.6453e+03,-78.0594
7.6506e+03,-74.5656
7.6558e+03,-71.0719
7.6610e+03,-74.5656
7.6662e+03,-78.0594
7.6714e+03,-78.0594
7.6766e+03,-78.0594
7.6818e+03,-78.0594
7.6870e+03,-78.0594
7.6922e+03,-74.5656
7.6974e+03,-71.0719
7.7026e+03,-74.5656
7.7078e+03,-78.0594
7.7130e+03,-75.05
7.7183e+03,-72.0406
7.7235e+03,-73.5469
7.7287e+03,-75.05
7.7339e+03,-75.05
7.7391e+03,-75.05
7.7443e+03,-76.5563
7.7495e+03,-78.0594
7.7547e+03,-76.5563
7.7599e+03,-75.05
7.7651e+03,-73.5469
7.7703e+03,-72.0406
7.7755e+03,-72.0406
7.7808e+03,-72.0406
7.7860e+03,-71.5563
7.7912e+03,-71.0719
7.7964e+03,-74.5656
7.8016e+03,-78.0594
7.8068e+03,-76.5563
7.8120e+03,-75.05
7.8172e+03,-73.0625
7.8224e+03,-71.0719
7.8276e+03,-74.5656
7.8328e+03,-78.0594
7.8380e+03,-74.5656
7.8432e+03,-71.0719
7.8485e+03,-73.0625
7.8537e+03,-75.05
7.8589e+03,-76.5563
7.8641e+03,-78.0594
7.8693e+03,-74.5656
7.8745e+03,-71.0719
7.8797e+03,-74.5656
7.8849e+03,-78.0594
7.8901e+03,-74.5656
7.8953e+03,-71.0719
7.9005e+03,-73.0625
7.9057e+03,-75.05
7.9110e+03,-76.5563
7.9162e+03,-78.0594
7.9214e+03,-78.0594
7.9266e+03,-78.0594
7.9318e+03,-75.05
7.9370e+03,-72.0406
7.9422e+03,-71.5563
7.9474e+03,-71.0719
7.9526e+03,-71.0719
7.9578e+03,-71.0719
7.9630e+03,-73.0625
7.9682e+03,-75.05
7.9734e+03,-76.5563
7.9787e+03,-78.0594
7.9839e+03,-78.0594
7.9891e+03,-78.0594
7.9943e+03,-76.5563
7.9995e+03,-75.05
8.0047e+03,-71.5563
8.0099e+03,-68.0594
8.0151e+03,-73.0594
8.0203e+03,-78.0594
8.0255e+03,-78.0594
8.0307e+03,-78.0594
8.0359e+03,-74.5656
8.0412e+03,-71.0719
8.0464e+03,-74.5656
8.0516e+03,-78.0594
8.0568e+03,-78.0594
8.0620e+03,-78.0594
8.0672e+03,-76.5563
8.0724e+03,-75.05
8.0776e+03,-76.5563
8.0828e+03,-78.0594
8.0880e+03,-76.5563
8.0932e+03,-75.05
8.0984e+03,-76.5563
8.1036e+03,-78.0594
8.1089e+03,-74.5656
8.1141e+03,-71.0719
8.1193e+03,-74.5656
8.1245e+03,-78.0594
8.1297e+03,-76.5563
8.1349e+03,-75.05
8.1401e+03,-76.5563
8.1453e+03,-78.0594
8.1505e+03,-76.5563
8.1557e+03,-75.05
8.1609e+03,-76.5563
8.1661e+03,-78.0594
8.1714e+03,-74.5656
8.1766e+03,-71.0719
8.1818e+03,-71.0719
8.1870e+03,-71.0719
8.1922e+03,-71.5563
8.1974e+03,-72.0406
8.2026e+03,-73.5469
8.2078e+03,-75.05
8.2130e+03,-76.5563
8.2182e+03,-78.0594
8.2234e+03,-78.0594
8.2286e+03,-78.0594
8.2338e+03,-71.9094
8.2391e+03,-65.7562
8.2443e+03,-71.9094
8.2495e+03,-78.0594
8.2547e+03,-78.0594
8.2599e+03,-78.0594
8.2651e+03,-73.5469
8.2703e+03,-69.0312
8.2755e+03,-73.5469
8.2807e+03,-78.0594
8.2859e+03,-74.5656
8.2911e+03,-71.0719
8.2963e+03,-73.0625
8.3016e+03,-75.05
8.3068e+03,-75.05
8.3120e+03,-75.05
8.3172e+03,-73.5469
8.3224e+03,-72.0406
8.3276e+03,-75.05
8.3328e+03,-78.0594
8.3380e+03,-74.5656
8.3432e+03,-71.0719
8.3484e+03,-74.5656
8.3536e+03,-78.0594
8.3588e+03,-74.5656
8.3640e+03,-71.0719
8.3693e+03,-74.5656
8.3745e+03,-78.0594
8.3797e+03,-74.5656
8.3849e+03,-71.0719
8.3901e+03,-73.0625
8.3953e+03,-75.05
8.4005e+03,-73.0625
8.4057e+03,-71.0719
8.4109e+03,-71.0719
8.4161e+03,-71.0719
8.4213e+03,-74.5656
8.4265e+03,-78.0594
8.4318e+03,-76.5563
8.4370e+03,-75.05
8.4422e+03,-76.5563
8.4474e+03,-78.0594
8.4526e+03,-74.5656
8.4578e+03,-71.0719
8.4630e+03,-74.5656
8.4682e+03,-78.0594
8.4734e+03,-76.5563
8.4786e+03,-75.05
8.4838e+03,-73.0625
8.4890e+03,-71.0719
8.4942e+03,-74.5656
8.4995e+03,-78.0594
8.5047e+03,-75.05
8.5099e+03,-72.0406
8.5151e+03,-72.0406
8.5203e+03,-72.0406
8.5255e+03,-72.0406
8.5307e+03,-72.0406
8.5359e+03,-75.05
8.5411e+03,-78.0594
8.5463e+03,-73.5469
8.5515e+03,-69.0312
8.5567e+03,-70.0531
8.5620e+03,-71.0719
8.5672e+03,-74.5656
8.5724e+03,-78.0594
8.5776e+03,-74.5656
8.5828e+03,-71.0719
8.5880e+03,-74.5656
8.5932e+03,-78.0594
8.5984e+03,-74.5656
8.6036e+03,-71.0719
8.6088e+03,-73.0625
8.6140e+03,-75.05
8.6192e+03,-76.5563
8.6244e+03,-78.0594
8.6297e+03,-78.0594
8.6349e+03,-78.0594
8.6401e+03,-78.0594
8.6453e+03,-78.0594
8.6505e+03,-73.5469
8.6557e+03,-69.0312
8.6609e+03,-73.5469
8.6661e+03,-78.0594
8.6713e+03,-73.5469
8.6765e+03,-69.0312
8.6817e+03,-72.0406
8.6869e+03,-75.05
8.6922e+03,-76.5563
8.6974e+03,-78.0594
8.7026e+03,-73.5469
8.7078e+03,-69.0312
8.7130e+03,-73.5469
8.7182e+03,-78.0594
8.7234e+03,-78.0594
8.7286e+03,-78.0594
8.7338e+03,-74.5656
8.7390e+03,-71.0719
8.7442e+03,-74.5656
8.7494e+03,-78.0594
8.7546e+03,-75.05
8.7599e+03,-72.0406
8.7651e+03,-73.5469
8.7703e+03,-75.05
8.7755e+03,-73.0625
8.7807e+03,-71.0719
8.7859e+03,-73.0625
8.7911e+03,-75.05
8.7963e+03,-75.05
8.8015e+03,-75.05
8.8067e+03,-76.5563
8.8119e+03,-78.0594
8.8171e+03,-78.0594
8.8224e+03,-78.0594
8.8276e+03,-76.5563
8.8328e+03,-75.05
8.8380e+03,-73.0625
8.8432e+03,-71.0719
8.8484e+03,-74.5656
8.8536e+03,-78.0594
8.8588e+03,-76.5563
8.8640e+03,-75.05
8.8692e+03,-75.05
8.8744e+03,-75.05
8.8796e+03,-76.5563
8.8848e+03,-78.0594
8.8901e+03,-78.0594
8.8953e+03,-78.0594
8.9005e+03,-76.5563
8.9057e+03,-75.05
8.9109e+03,-75.05
8.9161e+03,-75.05
8.9213e+03,-73.5469
8.9265e+03,-72.0406
8.9317e+03,-75.05
8.9369e+03,-78.0594
8.9421e+03,-78.0594
8.9473e+03,-78.0594
8.9526e+03,-74.5656
8.9578e+03,-71.0719
8.9630e+03,-74.5656
8.9682e+03,-78.0594
8.9734e+03,-73.0594
8.9786e+03,-68.0594
8.9838e+03,-73.0594
8.9890e+03,-78.0594
8.9942e+03,-76.5563
8.9994e+03,-75.05
9.0046e+03,-76.5563
9.0098e+03,-78.0594
9.0150e+03,-74.5656
9.0203e+03,-71.0719
9.0255e+03,-74.5656
9.0307e+03,-78.0594
9.0359e+03,-74.5656
9.0411e+03,-71.0719
9.0463e+03,-73.0625
9.0515e+03,-75.05
9.0567e+03,-73.0625
9.0619e+03,-71.0719
9.0671e+03,-71.5563
9.0723e+03,-72.0406
9.0775e+03,-72.0406
9.0828e+03,-72.0406
9.0880e+03,-72.0406
9.0932e+03,-72.0406
9.0984e+03,-75.05
9.1036e+03,-78.0594
9.1088e+03,-76.5563
9.1140e+03,-75.05
9.1192e+03,-76.5563
9.1244e+03,-78.0594
9.1296e+03,-78.0594
9.1348e+03,-78.0594
9.1400e+03,-78.0594
9.1452e+03,-78.0594
9.1505e+03,-78.0594
9.1557e+03,-78.0594
9.1609e+03,-74.5656
9.1661e+03,-71.0719
9.1713e+03,-74.5656
9.1765e+03,-78.0594
9.1817e+03,-78.0594
9.1869e+03,-78.0594
9.1921e+03,-76.5563
9.1973e+03,-75.05
9.2025e+03,-76.5563
9.2077e+03,-78.0594
9.2130e+03,-78.0594
9.2182e+03,-78.0594
9.2234e+03,-76.5563
9.2286e+03,-75.05
9.2338e+03,-76.5563
9.2390e+03,-78.0594
9.2442e+03,-78.0594
9.2494e+03,-78.0594
9.2546e+03,-78.0594
9.2598e+03,-78.0594
9.2650e+03,-76.5563
9.2702e+03,-75.05
9.2754e+03,-75.05
9.2807e+03,-75.05
9.2859e+03,-76.5563
9.2911e+03,-78.0594
9.2963e+03,-76.5563
9.3015e+03,-75.05
9.3067e+03,-75.05
9.3119e+03,-75.05
9.3171e+03,-75.05
9.3223e+03,-75.05
9.3275e+03,-76.5563
9.3327e+03,-78.0594
9.3379e+03,-74.5656
9.3432e+03,-71.0719
9.3484e+03,-73.0625
9.3536e+03,-75.05
9.3588e+03,-76.5563
9.3640e+03,-78.0594
9.3692e+03,-76.5563
9.3744e+03,-75.05
9.3796e+03,-76.5563
9.3848e+03,-78.0594
9.3900e+03,-75.05
9.3952e+03,-72.0406
9.4004e+03,-71.5563
9.4056e+03,-71.0719
9.4109e+03,-74.5656
9.4161e+03,-78.0594
9.4213e+03,-76.5563
9.4265e+03,-75.05
9.4317e+03,-76.5563
9.4369e+03,-78.0594
9.4421e+03,-76.5563
9.4473e+03,-75.05
9.4525e+03,-75.05
9.4577e+03,-75.05
9.4629e+03,-75.05
9.4681e+03,-75.05
9.4734e+03,-75.05
9.4786e+03,-75.05
9.4838e+03,-76.5563
9.4890e+03,-78.0594
9.4942e+03,-78.0594
9.4994e+03,-78.0594
9.5046e+03,-78.0594
9.5098e+03,-78.0594
9.5150e+03,-76.5563
9.5202e+03,-75.05
9.5254e+03,-73.0625
9.5306e+03,-71.0719
9.5358e+03,-73.0625
9.5411e+03,-75.05
9.5463e+03,-76.5563
9.5515e+03,-78.0594
9.5567e+03,-78.0594
9.5619e+03,-78.0594
9.5671e+03,-74.5656
9.5723e+03,-71.0719
9.5775e+03,-74.5656
9.5827e+03,-78.0594
9.5879e+03,-75.05
9.5931e+03,-72.0406
9.5983e+03,-72.0406
9.6036e+03,-72.0406
9.6088e+03,-75.05
9.6140e+03,-78.0594
9.6192e+03,-76.5563
9.6244e+03,-75.05
9.6296e+03,-75.05
9.6348e+03,-75.05
9.6400e+03,-73.0625
9.6452e+03,-71.0719
9.6504e+03,-73.0625
9.6556e+03,-75.05
9.6608e+03,-73.5469
9.6660e+03,-72.0406
9.6713e+03,-72.0406
9.6765e+03,-72.0406
9.6817e+03,-73.5469
9.6869e+03,-75.05
9.6921e+03,-75.05
9.6973e+03,-75.05
9.7025e+03,-76.5563
9.7077e+03,-78.0594
9.7129e+03,-73.5469
9.7181e+03,-69.0312
9.7233e+03,-73.5469
9.7285e+03,-78.0594
9.7338e+03,-76.5563
9.7390e+03,-75.05
9.7442e+03,-76.5563
9.7494e+03,-78.0594
9.7546e+03,-76.5563
9.7598e+03,-75.05
9.7650e+03,-75.05
9.7702e+03,-75.05
9.7754e+03,-73.0625
9.7806e+03,-71.0719
9.7858e+03,-74.5656
9.7910e+03,-78.0594
9.7962e+03,-78.0594
9.8015e+03,-78.0594
9.8067e+03,-74.5656
9.8119e+03,-71.0719
9.8171e+03,-74.5656
9.8223e+03,-78.0594
9.8275e+03,-74.5656
9.8327e+03,-71.0719
9.8379e+03,-73.0625
9.8431e+03,-75.05
9.8483e+03,-75.05
9.8535e+03,-75.05
9.8587e+03,-76.5563
9.8640e+03,-78.0594
9.8692e+03,-74.5656
9.8744e+03,-71.0719
9.8796e+03,-73.0625
9.8848e+03,-75.05
9.8900e+03,-75.05
9.8952e+03,-75.05
9.9004e+03,-75.05
9.9056e+03,-75.05
9.9108e+03,-76.5563
9.9160e+03,-78.0594
9.9212e+03,-74.5656
9.9264e+03,-71.0719
9.9317e+03,-73.0625
9.9369e+03,-75.05
9.9421e+03,-76.5563
9.9473e+03,-78.0594
9.9525e+03,-76.5563
9.9577e+03,-75.05
9.9629e+03,-76.5563
9.9681e+03,-78.0594
9.9733e+03,-76.5563
9.9785e+03,-75.05
9.9837e+03,-51.7344
9.9889e+03,-28.4156
9.9942e+03,-25.5187
9.9994e+03,-22.6187
1.0005e+04,-25.7188
1.0010e+04,-28.8188
1.0015e+04,-50.4312
1.0020e+04,-72.0406
1.0025e+04,-73.5469
1.0031e+04,-75.05
1.0036e+04,-75.05
1.0041e+04,-75.05
1.0046e+04,-75.05
1.0051e+04,-75.05
1.0057e+04,-73.0625
1.0062e+04,-71.0719
1.0067e+04,-73.0625
1.0072e+04,-75.05
1.0077e+04,-71.5563
1.0083e+04,-68.0594
1.0088e+04,-73.0594
1.0093e+04,-78.0594
1.0098e+04,-74.5656
1.0104e+04,-71.0719
1.0109e+04,-74.5656
1.0114e+04,-78.0594
1.0119e+04,-76.5563
1.0124e+04,-75.05
1.0130e+04,-76.5563
1.0135e+04,-78.0594
1.0140e+04,-76.5563
1.0145e+04,-75.05
1.0150e+04,-71.7844
1.0156e+04,-68.5187
1.0161e+04,-73.2906
1.0166e+04,-78.0594
1.0171e+04,-76.5563
1.0176e+04,-75.05
1.0182e+04,-76.5563
1.0187e+04,-78.0594
1.0192e+04,-74.5656
1.0197e+04,-71.0719
1.0202e+04,-73.0625
1.0208e+04,-75.05
1.0213e+04,-76.5563
1.0218e+04,-78.0594
1.0223e+04,-76.5563
1.0229e+04,-75.05
1.0234e+04,-76.5563
1.0239e+04,-78.0594
1.0244e+04,-78.0594
1.0249e+04,-78.0594
1.0255e+04,-76.5563
1.0260e+04,-75.05
1.0265e+04,-75.05
1.0270e+04,-75.05
1.0275e+04,-75.05
1.0281e+04,-75.05
1.0286e+04,-70.9875
1.0291e+04,-66.9219
1.0296e+04,-72.4906
1.0301e+04,-78.0594
1.0307e+04,-76.5563
1.0312e+04,-75.05
1.0317e+04,-76.5563
1.0322e+04,-78.0594
1.0327e+04,-76.5563
1.0333e+04,-75.05
1.0338e+04,-73.0625
1.0343e+04,-71.0719
1.0348e+04,-74.5656
1.0354e+04,-78.0594
1.0359e+04,-75.05
1.0364e+04,-72.0406
1.0369e+04,-73.5469
1.0374e+04,-75.05
1.0380e+04,-75.05
1.0385e+04,-75.05
1.0390e+04,-76.5563
1.0395e+04,-78.0594
1.0400e+04,-74.5656
1.0406e+04,-71.0719
1.0411e+04,-74.5656
1.0416e+04,-78.0594
1.0421e+04,-76.5563
1.0426e+04,-75.05
1.0432e+04,-75.05
1.0437e+04,-75.05
1.0442e+04,-76.5563
1.0447e+04,-78.0594
1.0452e+04,-78.0594
1.0458e+04,-78.0594
1.0463e+04,-78.0594
1.0468e+04,-78.0594
1.0473e+04,-75.05
